,Family_id,SuperFamily_id,Sequence,CF,SF,FA
6049,8059757,8059758,,2000005,3000039,4000045
6050,8059759,8059760,,2000005,3000039,4000045
6051,8061146,8061147,,2000005,3000039,4000045
6052,8061148,8061149,,2000005,3000039,4000045
6053,8064585,8064586,,2000005,3000039,4000089
6054,8068854,8068855,,2000005,3000039,4000045
6055,8068856,8068857,,2000005,3000039,4000045
6056,8076625,8076626,,2000005,3000039,4000045
6057,8076627,8076628,,2000005,3000039,4000045
6058,8076629,8076630,,2000005,3000039,4000045
6059,8076631,8076632,,2000005,3000039,4000045
6060,8076633,8076634,,2000005,3000039,4000045
6061,8076635,8076636,,2000005,3000039,4000045
6062,8082055,8082056,,2000005,3000039,4000089
6063,8082057,8082058,,2000005,3000039,4000089
6064,8094674,8094675,,2000005,3000039,4000045
6065,8094706,8094707,,2000005,3000039,4000045
6066,8095042,8095043,,2000005,3000039,4000045
6067,8095156,8095157,,2000005,3000039,4000045
6068,8095306,8095307,,2000005,3000039,4000045
6069,8095626,8095627,,2000005,3000039,4000045
6070,8096109,8096110,,2000005,3000039,4000045
6071,8096309,8096310,,2000005,3000039,4000045
6072,8096909,8096910,,2000005,3000039,4000045
6073,8099849,8099850,,2000005,3000039,4000045
6074,8099879,8099880,,2000005,3000039,4000045
6075,8099943,8099944,,2000005,3000039,4000045
6076,8100827,8100828,,2000005,3000039,4000045
6077,8101410,8101411,,2000005,3000039,4000045
6078,8102780,8102781,,2000005,3000039,4000045
6079,8106241,8106242,,2000005,3000039,4000045
6080,8106576,8106577,,2000005,3000039,4000045
6081,8106935,8106936,,2000005,3000039,4000045
6082,8020613,8032993,,2000016,3001397,4000802
6083,8020617,8032997,,2000016,3001397,4000799
6084,8021188,8033568,,2000016,3001397,4003354
6085,8021436,8033816,,2000016,3001397,4000799
6086,8023486,8035866,,2000016,3001397,4003744
6087,8023509,8035889,,2000016,3001397,4003354
6088,8024588,8036967,,2000016,3001397,4003354
6089,8026114,8038493,,2000016,3001397,4000799
6090,8026968,8039347,,2000016,3001397,4000799
6091,8027488,8039867,,2000016,3001397,4000802
6092,8027889,8040268,,2000016,3001397,4003354
6093,8029437,8041816,,2000016,3001397,4003354
6094,8030054,8042433,,2000016,3001397,4000799
6095,8030372,8042751,,2000016,3001397,4000799
6096,8030890,8043269,,2000016,3001397,4003354
6097,8031210,8043588,,2000016,3001397,4000802
6098,8031403,8043781,,2000016,3001397,4003354
6099,8031420,8043798,,2000016,3001397,4000802
6100,8031632,8044010,,2000016,3001397,4003744
6101,8044909,8052790,,2000016,3001397,4003744
6102,8044908,8052791,,2000016,3001397,4003744
6103,8044907,8052792,,2000016,3001397,4003744
6104,8044911,8052794,,2000016,3001397,4003744
6105,8044910,8052795,,2000016,3001397,4003744
6106,8020613,8052796,,2000016,3001397,4000802
6107,8020617,8052797,,2000016,3001397,4000799
6108,8027488,8052798,,2000016,3001397,4000802
6109,8031210,8052801,,2000016,3001397,4000802
6110,8031420,8052802,,2000016,3001397,4000802
6111,8021436,8052806,,2000016,3001397,4000799
6112,8026114,8052807,,2000016,3001397,4000799
6113,8026968,8052808,,2000016,3001397,4000799
6114,8030054,8052809,,2000016,3001397,4000799
6115,8030372,8052810,,2000016,3001397,4000799
6116,8061279,8061280,,2000016,3001397,4003744
6117,8061283,8061284,,2000016,3001397,4003744
6118,8063709,8063710,,2000016,3001397,4003354
6119,8063711,8063712,,2000016,3001397,4003354
6120,8063807,8063808,,2000016,3001397,4003744
6121,8063809,8063810,,2000016,3001397,4003744
6122,8063811,8063812,,2000016,3001397,4003744
6123,8063813,8063814,,2000016,3001397,4003744
6124,8063815,8063816,,2000016,3001397,4003744
6125,8063819,8063820,,2000016,3001397,4003744
6126,8063825,8063826,,2000016,3001397,4003744
6127,8063829,8063830,,2000016,3001397,4003744
6128,8063831,8063832,,2000016,3001397,4003744
6129,8063833,8063834,,2000016,3001397,4003744
6130,8063835,8063836,,2000016,3001397,4003744
6131,8063837,8063838,,2000016,3001397,4003744
6132,8063839,8063840,,2000016,3001397,4003744
6133,8063841,8063842,,2000016,3001397,4003744
6134,8063845,8063846,,2000016,3001397,4003744
6135,8063847,8063848,,2000016,3001397,4003744
6136,8063849,8063850,,2000016,3001397,4003744
6137,8081229,8081230,,2000016,3001397,4003354
6138,8085886,8085887,,2000016,3001397,4003354
6139,8088707,8088708,,2000016,3001397,4003354
6140,8088709,8088710,,2000016,3001397,4003354
6141,8088711,8088712,,2000016,3001397,4003354
6142,8088713,8088714,,2000016,3001397,4003354
6143,8088715,8088716,,2000016,3001397,4003354
6144,8088717,8088718,,2000016,3001397,4003354
6145,8045513,8090830,,2000016,3001397,4003354
6146,8093493,8093494,,2000016,3001397,4003744
6147,8093689,8093690,,2000016,3001397,4003744
6148,8093791,8093792,,2000016,3001397,4003744
6149,8093821,8093822,,2000016,3001397,4003744
6150,8094518,8094519,,2000016,3001397,4003744
6151,8094600,8094601,,2000016,3001397,4003744
6152,8094676,8094677,,2000016,3001397,4003744
6153,8096093,8096094,,2000016,3001397,4003744
6154,8097403,8097404,,2000016,3001397,4003744
6155,8097481,8097482,,2000016,3001397,4003744
6156,8097645,8097646,,2000016,3001397,4003744
6157,8097825,8097826,,2000016,3001397,4003744
6158,8098309,8098310,,2000016,3001397,4003744
6159,8098625,8098626,,2000016,3001397,4003744
6160,8098699,8098700,,2000016,3001397,4003744
6161,8099283,8099284,,2000016,3001397,4003744
6162,8099331,8099332,,2000016,3001397,4003744
6163,8099455,8099456,,2000016,3001397,4003744
6164,8099653,8099654,,2000016,3001397,4003744
6165,8102085,8102086,,2000016,3001397,4003744
6166,8102902,8102903,,2000016,3001397,4003744
6167,8103041,8103042,,2000016,3001397,4003744
6168,8103197,8103198,,2000016,3001397,4003744
6169,8104234,8104235,,2000016,3001397,4003744
6170,8105635,8105636,,2000016,3001397,4003744
6171,8105787,8105788,,2000016,3001397,4003744
6172,8105833,8105834,,2000016,3001397,4003744
6173,8106163,8106164,,2000016,3001397,4003744
6174,8047293,8106652,,2000016,3001397,4005554
6175,8106753,8106754,,2000016,3001397,4003744
6176,8106979,8106980,,2000016,3001397,4003744
6177,8046684,8102944,,2001603,3002766,4005238
6178,8024815,8037194,,2000849,3001398,4002546
6179,8027491,8039870,,2000849,3001398,4002836
6180,8077296,8077297,,2000849,3001398,4002546
6181,8024638,8037017,,2000857,3001408,4001372
6182,8028896,8041275,,2000857,3001408,4003780
6183,8030414,8042793,,2000857,3001408,4001421
6184,8032184,8044562,,2000857,3001408,4000652
6185,8044939,8053823,,2000857,3001408,4004214
6186,8044940,8053824,,2000857,3001408,4004214
6187,8077321,8077322,,2000857,3001408,4001421
6188,8077323,8077324,,2000857,3001408,4001421
6189,8077325,8077326,,2000857,3001408,4001421
6190,8086035,8086036,,2000857,3001408,4000652
6191,8086037,8086038,,2000857,3001408,4000652
6192,8086039,8086040,,2000857,3001408,4000652
6193,8086041,8086042,,2000857,3001408,4000652
6194,8086043,8086044,,2000857,3001408,4000652
6195,8045530,8090905,,2000857,3001408,4004518
6196,8090906,8090907,,2000857,3001408,4004518
6197,8046962,8104144,,2000857,3001408,4005388
6198,8046963,8104145,,2000857,3001408,4005388
6199,8059678,8104146,,2000857,3001408,4005388
6200,8000866,8000867,,2000149,3000041,4000025
6201,8057587,8057588,,2000149,3000041,4000025
6202,8063735,8063736,,2000149,3000041,4000025
6203,8063737,8063738,,2000149,3000041,4000025
6204,8063739,8063740,,2000149,3000041,4000025
6205,8097021,8097022,,2000149,3000041,4000025
6206,8098185,8098186,,2000149,3000041,4000025
6207,8101600,8101601,,2000149,3000041,4000025
6208,8046618,8102959,,2001359,3002767,4005194
6209,8025931,8038310,,2000859,3001409,4002558
6210,8086694,8086695,,2000859,3001409,4002558
6211,8022917,8035297,,2000858,3001410,4001373
6212,8026289,8038668,,2000858,3001410,4001373
6213,8029925,8042304,,2000858,3001410,4001373
6214,8098115,8098116,,2000858,3001410,4001373
6215,8098327,8098328,,2000858,3001410,4001373
6216,8098525,8098526,,2000858,3001410,4001373
6217,8098547,8098548,,2000858,3001410,4001373
6218,8099439,8099440,,2000858,3001410,4001373
6219,8000871,8000872,,2000005,3000042,4000005
6220,8000878,8000879,,2000005,3000042,4000024
6221,8057605,8057606,,2000005,3000042,4000005
6222,8003953,8057612,,2000005,3000042,4000005
6223,8003954,8057613,,2000005,3000042,4000005
6224,8085872,8085873,,2000005,3000042,4000005
6225,8020702,8033082,,2000851,3001399,4003745
6226,8020880,8033260,,2000851,3001399,4003745
6227,8023753,8036133,,2000851,3001399,4003745
6228,8046619,8102960,,2001604,3002768,4005195
6229,8023452,8035832,,2000591,3001411,4002561
6230,8000883,8000884,,2000151,3000043,4000077
6231,8000922,8000923,,2000005,3000043,4000091
6232,8000941,8000942,,2000005,3000043,4000092
6233,8000947,8000948,,2000151,3000043,4000093
6234,8000953,8000954,,2000005,3000043,4000094
6235,8000960,8000961,,2000005,3000043,4000095
6236,8000977,8000978,,2000151,3000043,4000096
6237,8023588,8035968,,2000005,3000043,4000095
6238,8044594,8044595,,2000005,3000043,4000091
6239,8044605,8044606,,2000151,3000043,4000077
6240,8044621,8044622,,2000151,3000043,4000077
6241,8056089,8056090,,2000151,3000043,4000077
6242,8056091,8056092,,2000151,3000043,4000077
6243,8056093,8056094,,2000151,3000043,4000077
6244,8056095,8056096,,2000151,3000043,4000077
6245,8056097,8056098,,2000151,3000043,4000077
6246,8056099,8056100,,2000151,3000043,4000077
6247,8056101,8056102,,2000151,3000043,4000077
6248,8056103,8056104,,2000151,3000043,4000077
6249,8056105,8056106,,2000151,3000043,4000077
6250,8056107,8056108,,2000151,3000043,4000077
6251,8056109,8056110,,2000151,3000043,4000077
6252,8056111,8056112,,2000151,3000043,4000077
6253,8056113,8056114,,2000151,3000043,4000077
6254,8056115,8056116,,2000151,3000043,4000077
6255,8056117,8056118,,2000151,3000043,4000077
6256,8056119,8056120,,2000151,3000043,4000077
6257,8056121,8056122,,2000151,3000043,4000077
6258,8056123,8056124,,2000151,3000043,4000077
6259,8056125,8056126,,2000151,3000043,4000077
6260,8056127,8056128,,2000151,3000043,4000077
6261,8056129,8056130,,2000151,3000043,4000077
6262,8056131,8056132,,2000151,3000043,4000077
6263,8056133,8056134,,2000151,3000043,4000077
6264,8056135,8056136,,2000151,3000043,4000077
6265,8056137,8056138,,2000151,3000043,4000077
6266,8056144,8056145,,2000005,3000043,4000091
6267,8056146,8056147,,2000005,3000043,4000091
6268,8056148,8056149,,2000005,3000043,4000091
6269,8056150,8056151,,2000005,3000043,4000091
6270,8056152,8056153,,2000005,3000043,4000091
6271,8056154,8056155,,2000005,3000043,4000091
6272,8056157,8056158,,2000151,3000043,4000096
6273,8058135,8058136,,2000005,3000043,4000095
6274,8058137,8058138,,2000005,3000043,4000095
6275,8058139,8058140,,2000005,3000043,4000095
6276,8058141,8058142,,2000005,3000043,4000095
6277,8058459,8058460,,2000005,3000043,4000095
6278,8058529,8058530,,2000005,3000043,4000095
6279,8058531,8058532,,2000005,3000043,4000095
6280,8058533,8058534,,2000005,3000043,4000095
6281,8058757,8058758,,2000151,3000043,4000077
6282,8058759,8058760,,2000151,3000043,4000077
6283,8058761,8058762,,2000151,3000043,4000077
6284,8058763,8058764,,2000151,3000043,4000077
6285,8058765,8058766,,2000151,3000043,4000077
6286,8058767,8058768,,2000151,3000043,4000077
6287,8058769,8058770,,2000151,3000043,4000077
6288,8058771,8058772,,2000151,3000043,4000077
6289,8058773,8058774,,2000151,3000043,4000077
6290,8058775,8058776,,2000151,3000043,4000077
6291,8058777,8058778,,2000151,3000043,4000077
6292,8058779,8058780,,2000151,3000043,4000077
6293,8058781,8058782,,2000151,3000043,4000077
6294,8058783,8058784,,2000151,3000043,4000077
6295,8066096,8066097,,2000151,3000043,4000077
6296,8068858,8068859,,2000151,3000043,4000077
6297,8068862,8068863,,2000151,3000043,4000077
6298,8068864,8068865,,2000151,3000043,4000077
6299,8068866,8068867,,2000151,3000043,4000077
6300,8068868,8068869,,2000151,3000043,4000077
6301,8068870,8068871,,2000151,3000043,4000077
6302,8068872,8068873,,2000151,3000043,4000077
6303,8068874,8068875,,2000151,3000043,4000077
6304,8068876,8068877,,2000151,3000043,4000077
6305,8068878,8068879,,2000151,3000043,4000077
6306,8068880,8068881,,2000151,3000043,4000077
6307,8068882,8068883,,2000151,3000043,4000077
6308,8068884,8068885,,2000151,3000043,4000077
6309,8068886,8068887,,2000151,3000043,4000077
6310,8068888,8068889,,2000151,3000043,4000077
6311,8068890,8068891,,2000151,3000043,4000077
6312,8068892,8068893,,2000151,3000043,4000077
6313,8068894,8068895,,2000151,3000043,4000077
6314,8068896,8068897,,2000151,3000043,4000077
6315,8068898,8068899,,2000151,3000043,4000077
6316,8068900,8068901,,2000151,3000043,4000077
6317,8068904,8068905,,2000151,3000043,4000077
6318,8068906,8068907,,2000151,3000043,4000077
6319,8068908,8068909,,2000151,3000043,4000077
6320,8068910,8068911,,2000151,3000043,4000077
6321,8068912,8068913,,2000151,3000043,4000077
6322,8068914,8068915,,2000151,3000043,4000077
6323,8068916,8068917,,2000151,3000043,4000077
6324,8068918,8068919,,2000151,3000043,4000077
6325,8068920,8068921,,2000151,3000043,4000077
6326,8068922,8068923,,2000151,3000043,4000077
6327,8068924,8068925,,2000151,3000043,4000077
6328,8068926,8068927,,2000151,3000043,4000077
6329,8068928,8068929,,2000151,3000043,4000077
6330,8071785,8071786,,2000005,3000043,4000095
6331,8071787,8071788,,2000005,3000043,4000095
6332,8071789,8071790,,2000005,3000043,4000095
6333,8071791,8071792,,2000005,3000043,4000095
6334,8071793,8071794,,2000005,3000043,4000095
6335,8071795,8071796,,2000005,3000043,4000095
6336,8071797,8071798,,2000005,3000043,4000095
6337,8071799,8071800,,2000005,3000043,4000095
6338,8076808,8076809,,2000005,3000043,4000091
6339,8076810,8076811,,2000005,3000043,4000091
6340,8076812,8076813,,2000005,3000043,4000091
6341,8079908,8079909,,2000151,3000043,4000093
6342,8079910,8079911,,2000151,3000043,4000093
6343,8081406,8081407,,2000005,3000043,4000092
6344,8083133,8083134,,2000005,3000043,4000091
6345,8083137,8083138,,2000005,3000043,4000091
6346,8083959,8083960,,2000005,3000043,4000095
6347,8084460,8084461,,2000005,3000043,4000091
6348,8085562,8085563,,2000151,3000043,4000077
6349,8085564,8085565,,2000151,3000043,4000077
6350,8086416,8086417,,2000151,3000043,4000077
6351,8086418,8086419,,2000151,3000043,4000077
6352,8086420,8086421,,2000151,3000043,4000077
6353,8086422,8086423,,2000151,3000043,4000077
6354,8089053,8089054,,2000005,3000043,4000094
6355,8089055,8089056,,2000005,3000043,4000094
6356,8089541,8089542,,2000005,3000043,4000095
6357,8089551,8089552,,2000005,3000043,4000095
6358,8045673,8091393,,2000005,3000043,4004607
6359,8093987,8093988,,2000151,3000043,4000077
6360,8094832,8094833,,2000151,3000043,4000077
6361,8094984,8094985,,2000151,3000043,4000077
6362,8095154,8095155,,2000151,3000043,4000077
6363,8095194,8095195,,2000151,3000043,4000077
6364,8095198,8095199,,2000151,3000043,4000077
6365,8095746,8095747,,2000005,3000043,4000095
6366,8096383,8096384,,2000151,3000043,4000077
6367,8096635,8096636,,2000151,3000043,4000077
6368,8097787,8097788,,2000151,3000043,4000093
6369,8098381,8098382,,2000151,3000043,4000077
6370,8098701,8098702,,2000151,3000043,4000077
6371,8099519,8099520,,2000151,3000043,4000077
6372,8099721,8099722,,2000151,3000043,4000093
6373,8100411,8100412,,2000151,3000043,4000093
6374,8101740,8101741,,2000151,3000043,4000093
6375,8102093,8102094,,2000151,3000043,4000077
6376,8102135,8102136,,2000151,3000043,4000077
6377,8102424,8102425,,2000151,3000043,4000077
6378,8102642,8102643,,2000151,3000043,4000077
6379,8102788,8102789,,2000151,3000043,4000093
6380,8102882,8102883,,2000005,3000043,4000091
6381,8105971,8105972,,2000151,3000043,4000077
6382,8106277,8106278,,2000151,3000043,4000077
6383,8046639,8102963,,2001359,3002770,4005207
6384,8046633,8102962,,2001271,3002769,4005203
6385,8000985,8000986,,2000005,3000044,4000097
6386,8000994,8000995,,2000005,3000044,4000098
6387,8001001,8001002,,2001244,3000044,4000099
6388,8001025,8017543,,2001244,3000044,4000099
6389,8001019,8017558,,2001244,3000044,4000099
6390,8056160,8056161,,2001244,3000044,4000099
6391,8056162,8056163,,2001244,3000044,4000099
6392,8056164,8056165,,2001244,3000044,4000099
6393,8056166,8056167,,2001244,3000044,4000099
6394,8056168,8056169,,2001244,3000044,4000099
6395,8056170,8056171,,2001244,3000044,4000099
6396,8057720,8057721,,2000005,3000044,4000097
6397,8065355,8065356,,2000005,3000044,4000097
6398,8065357,8065358,,2000005,3000044,4000097
6399,8065359,8065360,,2000005,3000044,4000097
6400,8065361,8065362,,2000005,3000044,4000097
6401,8078016,8078017,,2001244,3000044,4000099
6402,8078020,8078021,,2001244,3000044,4000099
6403,8078022,8078023,,2001244,3000044,4000099
6404,8078024,8078025,,2001244,3000044,4000099
6405,8078026,8078027,,2001244,3000044,4000099
6406,8078028,8078029,,2001244,3000044,4000099
6407,8078030,8078031,,2001244,3000044,4000099
6408,8078032,8078033,,2001244,3000044,4000099
6409,8078034,8078035,,2001244,3000044,4000099
6410,8078874,8078875,,2000005,3000044,4000098
6411,8079249,8079250,,2001244,3000044,4000099
6412,8079251,8079252,,2001244,3000044,4000099
6413,8079253,8079254,,2001244,3000044,4000099
6414,8079255,8079256,,2001244,3000044,4000099
6415,8079257,8079258,,2001244,3000044,4000099
6416,8079259,8079260,,2001244,3000044,4000099
6417,8080182,8080183,,2001244,3000044,4000099
6418,8080184,8080185,,2001244,3000044,4000099
6419,8080186,8080187,,2001244,3000044,4000099
6420,8080188,8080189,,2001244,3000044,4000099
6421,8080408,8080409,,2001244,3000044,4000099
6422,8080410,8080411,,2001244,3000044,4000099
6423,8080412,8080413,,2001244,3000044,4000099
6424,8080414,8080415,,2001244,3000044,4000099
6425,8080416,8080417,,2001244,3000044,4000099
6426,8080418,8080419,,2001244,3000044,4000099
6427,8084763,8084764,,2001244,3000044,4000099
6428,8084765,8084766,,2001244,3000044,4000099
6429,8085300,8085301,,2000005,3000044,4000097
6430,8085302,8085303,,2000005,3000044,4000097
6431,8087702,8087703,,2001244,3000044,4000099
6432,8089679,8089680,,2000005,3000044,4000098
6433,8046347,8095910,,2000005,3000044,4005035
6434,8046348,8095911,,2000005,3000044,4005035
6435,8096131,8096132,,2001244,3000044,4000099
6436,8096145,8096146,,2001244,3000044,4000099
6437,8096193,8096194,,2001244,3000044,4000099
6438,8096527,8096528,,2001244,3000044,4000099
6439,8097107,8097108,,2001244,3000044,4000099
6440,8097117,8097118,,2001244,3000044,4000099
6441,8097155,8097156,,2001244,3000044,4000099
6442,8097785,8097786,,2001244,3000044,4000099
6443,8097849,8097850,,2001244,3000044,4000099
6444,8097857,8097858,,2001244,3000044,4000099
6445,8098101,8098102,,2001244,3000044,4000099
